Tabelle: 52411-0018
Insolvenzverfahren (Unternehmen): Deutschland, Monate,;;;;
Beantragte Verfahren, Wirtschaftszweige (Abschnitte);;;;
Statistik über beantragte Insolvenzverfahren;;;;;;;
Deutschland;;;;;;;
Insolvenzverfahren (Unternehmen) (Anzahl);;;;;;;
;;Beantragte Verfahren;;;;;
;;eröffnet;;mangels Masse abgewiesen;;Schuldenbereinigungsplan angenommen;
2020;;;;;;;
Januar;;;;;;;
WZ08-D;Energieversorgung;2;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;122;e;68;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;95;e;46;e;x;
WZ08-H;Verkehr und Lagerei;57;e;33;e;x;
WZ08-I;Gastgewerbe;60;e;36;e;x;
WZ08-J;Information und Kommunikation;21;e;10;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;21;e;7;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;42;e;15;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;63;e;27;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;67;e;43;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;8;e;3;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;24;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;8;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;45;e;25;e;x;
September;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;12;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;71;e;7;e;x;
WZ08-D;Energieversorgung;-;;3;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;3;e;x;
WZ08-F;Baugewerbe;142;e;48;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;90;e;53;e;x;
WZ08-H;Verkehr und Lagerei;72;e;22;e;x;
WZ08-I;Gastgewerbe;78;e;19;e;x;
WZ08-J;Information und Kommunikation;19;e;13;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;11;e;13;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;34;e;11;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;62;e;29;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;73;e;31;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;8;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;16;e;2;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;9;e;6;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;58;e;23;e;x;
Oktober;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;2;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;63;e;7;e;x;
WZ08-D;Energieversorgung;2;e;2;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;133;e;60;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;108;e;52;e;x;
WZ08-H;Verkehr und Lagerei;67;e;23;e;x;
WZ08-I;Gastgewerbe;56;e;36;e;x;
WZ08-J;Information und Kommunikation;19;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;11;e;7;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;32;e;13;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;64;e;31;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;85;e;34;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;6;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;22;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;13;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;48;e;24;e;x;
November;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;9;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;53;e;11;e;x;
WZ08-D;Energieversorgung;3;e;2;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;4;e;-;;x;
WZ08-F;Baugewerbe;147;e;58;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;117;e;55;e;x;
WZ08-H;Verkehr und Lagerei;50;e;23;e;x;
WZ08-I;Gastgewerbe;81;e;21;e;x;
WZ08-J;Information und Kommunikation;33;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;8;e;9;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;23;e;12;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;68;e;47;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;75;e;38;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;20;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;15;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;51;e;24;e;x;
Dezember;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;13;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;74;e;15;e;x;
WZ08-D;Energieversorgung;4;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;1;e;x;
WZ08-F;Baugewerbe;162;e;42;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;140;e;57;e;x;
WZ08-H;Verkehr und Lagerei;63;e;19;e;x;
WZ08-I;Gastgewerbe;65;e;21;e;x;
WZ08-J;Information und Kommunikation;15;e;7;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;20;e;9;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;39;e;23;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;75;e;42;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;86;e;31;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;28;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;13;e;7;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;55;e;14;e;x;
2022;;;;;;;
Januar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;6;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;1;e;x;
WZ08-C;Verarbeitendes Gewerbe;78;e;14;e;x;
WZ08-D;Energieversorgung;3;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;148;e;58;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;104;e;56;e;x;
WZ08-H;Verkehr und Lagerei;53;e;14;e;x;
WZ08-I;Gastgewerbe;51;e;33;e;x;
WZ08-J;Information und Kommunikation;22;e;13;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;13;e;7;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;20;e;23;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;72;e;41;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;72;e;43;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;24;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;18;e;9;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;28;e;14;e;x;
Februar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;8;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;75;e;12;e;x;
WZ08-D;Energieversorgung;2;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;-;;2;e;x;
WZ08-F;Baugewerbe;142;e;64;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;104;e;51;e;x;
WZ08-H;Verkehr und Lagerei;80;e;15;e;x;
WZ08-I;Gastgewerbe;74;e;27;e;x;
WZ08-J;Information und Kommunikation;27;e;12;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;19;e;9;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;20;e;16;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;78;e;42;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;99;e;36;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;12;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;16;e;7;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;10;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;45;e;19;e;x;
März;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;11;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;78;e;17;e;x;
WZ08-D;Energieversorgung;6;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;2;e;x;
WZ08-F;Baugewerbe;165;e;73;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;145;e;62;e;x;
WZ08-H;Verkehr und Lagerei;82;e;19;e;x;
WZ08-I;Gastgewerbe;80;e;38;e;x;
WZ08-J;Information und Kommunikation;27;e;15;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;23;e;10;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;24;e;13;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;73;e;46;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;105;e;44;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;6;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;31;e;6;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;16;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;47;e;17;e;x;
April;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;10;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;85;e;16;e;x;
WZ08-D;Energieversorgung;8;e;3;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;-;;x;
WZ08-F;Baugewerbe;165;e;56;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;132;e;55;e;x;
WZ08-H;Verkehr und Lagerei;68;e;30;e;x;
WZ08-I;Gastgewerbe;76;e;26;e;x;
WZ08-J;Information und Kommunikation;28;e;11;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;24;e;17;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;19;e;11;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;77;e;44;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;85;e;53;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;10;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;31;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;13;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;53;e;22;e;x;
Mai;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;77;e;12;e;x;
WZ08-D;Energieversorgung;4;e;3;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;1;e;x;
WZ08-F;Baugewerbe;161;e;72;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;142;e;41;e;x;
WZ08-H;Verkehr und Lagerei;87;e;26;e;x;
WZ08-I;Gastgewerbe;72;e;25;e;x;
WZ08-J;Information und Kommunikation;21;e;11;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;18;e;16;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;27;e;14;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;93;e;56;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;97;e;35;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;15;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;29;e;4;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;13;e;3;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;40;e;20;e;x;
Juni;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;3;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;61;e;11;e;x;
WZ08-D;Energieversorgung;6;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;-;;x;
WZ08-F;Baugewerbe;145;e;81;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;120;e;46;e;x;
WZ08-H;Verkehr und Lagerei;62;e;28;e;x;
WZ08-I;Gastgewerbe;68;e;31;e;x;
WZ08-J;Information und Kommunikation;18;e;12;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;21;e;5;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;20;e;7;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;88;e;39;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;82;e;41;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;15;e;6;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;23;e;4;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;22;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;47;e;18;e;x;
Juli;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;74;e;15;e;x;
WZ08-D;Energieversorgung;4;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;4;e;1;e;x;
WZ08-F;Baugewerbe;181;e;64;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;108;e;56;e;x;
WZ08-H;Verkehr und Lagerei;69;e;13;e;x;
WZ08-I;Gastgewerbe;70;e;28;e;x;
WZ08-J;Information und Kommunikation;33;e;12;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16;e;13;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;26;e;10;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;60;e;41;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;86;e;47;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;13;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;21;e;4;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;13;e;3;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;33;e;22;e;x;
August;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;7;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;74;e;15;e;x;
WZ08-D;Energieversorgung;-;;4;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;139;e;59;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;119;e;48;e;x;
WZ08-H;Verkehr und Lagerei;56;e;27;e;x;
WZ08-I;Gastgewerbe;63;e;25;e;x;
WZ08-J;Information und Kommunikation;24;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;20;e;17;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;26;e;20;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;74;e;41;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;81;e;34;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;11;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;18;e;1;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;15;e;7;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;82;e;17;e;x;
September;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;3;e;2;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;87;e;11;e;x;
WZ08-D;Energieversorgung;4;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;146;e;51;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;134;e;48;e;x;
WZ08-H;Verkehr und Lagerei;79;e;21;e;x;
WZ08-I;Gastgewerbe;94;e;20;e;x;
WZ08-J;Information und Kommunikation;33;e;12;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;22;e;8;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;30;e;12;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;80;e;39;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;94;e;40;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;15;e;5;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;27;e;3;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;20;e;4;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;62;e;21;e;x;
Oktober;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;5;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;62;e;9;e;x;
WZ08-D;Energieversorgung;2;e;2;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;1;e;x;
WZ08-F;Baugewerbe;172;e;79;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;136;e;70;e;x;
WZ08-H;Verkehr und Lagerei;56;e;35;e;x;
WZ08-I;Gastgewerbe;75;e;26;e;x;
WZ08-J;Information und Kommunikation;37;e;10;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16;e;20;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;20;e;17;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;71;e;32;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;87;e;48;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;10;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;34;e;2;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;26;e;8;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;43;e;28;e;x;
November;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;3;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;99;e;10;e;x;
WZ08-D;Energieversorgung;4;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;1;e;x;
WZ08-F;Baugewerbe;165;e;72;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;154;e;53;e;x;
WZ08-H;Verkehr und Lagerei;73;e;25;e;x;
WZ08-I;Gastgewerbe;87;e;39;e;x;
WZ08-J;Information und Kommunikation;43;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;17;e;5;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;27;e;11;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;82;e;48;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;115;e;35;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;8;e;-;;x;
WZ08-Q;Gesundheits- und Sozialwesen;21;e;2;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;20;e;6;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;53;e;18;e;x;
Dezember;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;6;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;1;e;x;
WZ08-C;Verarbeitendes Gewerbe;101;e;19;e;x;
WZ08-D;Energieversorgung;3;e;1;e;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;3;e;-;;x;
WZ08-F;Baugewerbe;176;e;64;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;182;e;73;e;x;
WZ08-H;Verkehr und Lagerei;65;e;20;e;x;
WZ08-I;Gastgewerbe;69;e;38;e;x;
WZ08-J;Information und Kommunikation;30;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;19;e;8;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;21;e;17;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;87;e;54;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;98;e;50;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;16;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;32;e;10;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;26;e;6;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;63;e;15;e;x;
2023;;;;;;;
Januar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;10;e;1;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;2;e;1;e;x;
WZ08-C;Verarbeitendes Gewerbe;83;e;11;e;x;
WZ08-D;Energieversorgung;2;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;1;e;x;
WZ08-F;Baugewerbe;177;e;69;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;128;e;76;e;x;
WZ08-H;Verkehr und Lagerei;74;e;21;e;x;
WZ08-I;Gastgewerbe;65;e;36;e;x;
WZ08-J;Information und Kommunikation;34;e;12;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;25;e;15;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;19;e;11;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;85;e;49;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;94;e;38;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;16;e;1;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;27;e;6;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;19;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;38;e;18;e;x;
Februar;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;9;e;3;e;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1;e;-;;x;
WZ08-C;Verarbeitendes Gewerbe;91;e;9;e;x;
WZ08-D;Energieversorgung;-;;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2;e;1;e;x;
WZ08-F;Baugewerbe;166;e;71;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;177;e;57;e;x;
WZ08-H;Verkehr und Lagerei;70;e;22;e;x;
WZ08-I;Gastgewerbe;102;e;35;e;x;
WZ08-J;Information und Kommunikation;43;e;14;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;20;e;9;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;40;e;5;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;79;e;40;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;108;e;33;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;18;e;4;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;40;e;1;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;19;e;5;e;x;
WZ08-S;Erbringung von sonstigen Dienstleistungen;54;e;14;e;x;
März;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;8;e;-;;x;
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;-;;-;;x;
WZ08-C;Verarbeitendes Gewerbe;109;e;16;e;x;
WZ08-D;Energieversorgung;3;e;-;;x;
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1;e;-;;x;
WZ08-F;Baugewerbe;191;e;70;e;x;
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;171;e;63;e;x;
WZ08-H;Verkehr und Lagerei;74;e;19;e;x;
WZ08-I;Gastgewerbe;95;e;37;e;x;
WZ08-J;Information und Kommunikation;48;e;17;e;x;
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;19;e;14;e;x;
WZ08-L;Grundstücks- und Wohnungswesen;49;e;14;e;x;
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;106;e;37;e;x;
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;110;e;53;e;x;
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;-;;-;;x;
WZ08-P;Erziehung und Unterricht;13;e;2;e;x;
WZ08-Q;Gesundheits- und Sozialwesen;38;e;5;e;x;
WZ08-R;Kunst, Unterhaltung und Erholung;27;e;7;e;x;
